country	year	month	day	vaccine	total_vaccinations	continent
Germany	2021	2021-1	2021-01-22	Oxford/AstraZeneca	35	Europe
Germany	2021	2021-1	2021-01-22	Pfizer/BioNTech	1742114	Europe
Germany	2021	2021-1	2021-01-23	Johnson&Johnson	0	Europe
Germany	2021	2021-1	2021-01-23	Moderna	29578	Europe
Germany	2021	2021-1	2021-01-23	Oxford/AstraZeneca	36	Europe
Germany	2021	2021-1	2021-01-23	Pfizer/BioNTech	1826733	Europe
Germany	2021	2021-1	2021-01-24	Johnson&Johnson	0	Europe
Germany	2021	2021-1	2021-01-24	Moderna	29822	Europe
Germany	2021	2021-1	2021-01-24	Oxford/AstraZeneca	40	Europe
Germany	2021	2021-1	2021-01-24	Pfizer/BioNTech	1875709	Europe
Germany	2021	2021-1	2021-01-25	Johnson&Johnson	0	Europe
Germany	2021	2021-1	2021-01-25	Moderna	31553	Europe
Germany	2021	2021-1	2021-01-25	Oxford/AstraZeneca	42	Europe
Germany	2021	2021-1	2021-01-25	Pfizer/BioNTech	1965771	Europe
Germany	2021	2021-1	2021-01-26	Johnson&Johnson	0	Europe
Germany	2021	2021-1	2021-01-26	Moderna	33205	Europe
Germany	2021	2021-1	2021-01-26	Oxford/AstraZeneca	48	Europe
Germany	2021	2021-1	2021-01-26	Pfizer/BioNTech	2062836	Europe
Germany	2021	2021-1	2021-01-27	Johnson&Johnson	0	Europe
Germany	2021	2021-1	2021-01-27	Moderna	35161	Europe
Germany	2021	2021-1	2021-01-27	Oxford/AstraZeneca	56	Europe
Germany	2021	2021-1	2021-01-27	Pfizer/BioNTech	2172060	Europe
Germany	2021	2021-1	2021-01-28	Johnson&Johnson	0	Europe
Germany	2021	2021-1	2021-01-28	Moderna	36797	Europe
Germany	2021	2021-1	2021-01-28	Oxford/AstraZeneca	59	Europe
Germany	2021	2021-1	2021-01-28	Pfizer/BioNTech	2261645	Europe
Germany	2021	2021-1	2021-01-29	Johnson&Johnson	0	Europe
Germany	2021	2021-1	2021-01-29	Moderna	38202	Europe
Germany	2021	2021-1	2021-01-29	Oxford/AstraZeneca	64	Europe
Germany	2021	2021-1	2021-01-29	Pfizer/BioNTech	2369355	Europe
Germany	2021	2021-1	2021-01-30	Johnson&Johnson	0	Europe
Germany	2021	2021-1	2021-01-30	Moderna	39076	Europe
Germany	2021	2021-1	2021-01-30	Oxford/AstraZeneca	65	Europe
Germany	2021	2021-1	2021-01-30	Pfizer/BioNTech	2457004	Europe
Germany	2021	2021-1	2021-01-31	Johnson&Johnson	0	Europe
Germany	2021	2021-1	2021-01-31	Moderna	39453	Europe
Germany	2021	2021-1	2021-01-31	Oxford/AstraZeneca	68	Europe
Germany	2021	2021-1	2021-01-31	Pfizer/BioNTech	2513138	Europe
Germany	2021	2021-2	2021-02-01	Johnson&Johnson	0	Europe
Germany	2021	2021-2	2021-02-01	Moderna	41662	Europe
Germany	2021	2021-2	2021-02-01	Oxford/AstraZeneca	119	Europe
Germany	2021	2021-2	2021-02-01	Pfizer/BioNTech	2631506	Europe
Germany	2021	2021-2	2021-02-02	Johnson&Johnson	0	Europe
Germany	2021	2021-2	2021-02-02	Moderna	44529	Europe
Germany	2021	2021-2	2021-02-02	Oxford/AstraZeneca	132	Europe
Germany	2021	2021-2	2021-02-02	Pfizer/BioNTech	2760565	Europe
Germany	2021	2021-2	2021-02-03	Johnson&Johnson	1	Europe
Germany	2021	2021-2	2021-02-03	Moderna	50915	Europe
Germany	2021	2021-2	2021-02-03	Oxford/AstraZeneca	156	Europe
Germany	2021	2021-2	2021-02-03	Pfizer/BioNTech	2913833	Europe
Germany	2021	2021-2	2021-02-04	Johnson&Johnson	1	Europe
Germany	2021	2021-2	2021-02-04	Moderna	56785	Europe
Germany	2021	2021-2	2021-02-04	Oxford/AstraZeneca	161	Europe
Germany	2021	2021-2	2021-02-04	Pfizer/BioNTech	3039802	Europe
Germany	2021	2021-2	2021-02-05	Johnson&Johnson	1	Europe
Germany	2021	2021-2	2021-02-05	Moderna	63180	Europe
Germany	2021	2021-2	2021-02-05	Oxford/AstraZeneca	169	Europe
Germany	2021	2021-2	2021-02-05	Pfizer/BioNTech	3178350	Europe
Germany	2021	2021-2	2021-02-06	Johnson&Johnson	1	Europe
Germany	2021	2021-2	2021-02-06	Moderna	65705	Europe
Germany	2021	2021-2	2021-02-06	Oxford/AstraZeneca	170	Europe
Germany	2021	2021-2	2021-02-06	Pfizer/BioNTech	3276112	Europe
Germany	2021	2021-2	2021-02-07	Johnson&Johnson	1	Europe
Germany	2021	2021-2	2021-02-07	Moderna	68103	Europe
Germany	2021	2021-2	2021-02-07	Oxford/AstraZeneca	172	Europe
Germany	2021	2021-2	2021-02-07	Pfizer/BioNTech	3327994	Europe
Germany	2021	2021-2	2021-02-08	Johnson&Johnson	1	Europe
Germany	2021	2021-2	2021-02-08	Moderna	72074	Europe
Germany	2021	2021-2	2021-02-08	Oxford/AstraZeneca	196	Europe
Germany	2021	2021-2	2021-02-08	Pfizer/BioNTech	3433937	Europe
Germany	2021	2021-2	2021-02-09	Johnson&Johnson	1	Europe
Germany	2021	2021-2	2021-02-09	Moderna	76008	Europe
Germany	2021	2021-2	2021-02-09	Oxford/AstraZeneca	311	Europe
Germany	2021	2021-2	2021-02-09	Pfizer/BioNTech	3563803	Europe
Germany	2021	2021-2	2021-02-10	Johnson&Johnson	1	Europe
Germany	2021	2021-2	2021-02-10	Moderna	80021	Europe
Germany	2021	2021-2	2021-02-10	Oxford/AstraZeneca	7341	Europe
Germany	2021	2021-2	2021-02-10	Pfizer/BioNTech	3704718	Europe
Germany	2021	2021-2	2021-02-11	Johnson&Johnson	3	Europe
Germany	2021	2021-2	2021-02-11	Moderna	87167	Europe
Germany	2021	2021-2	2021-02-11	Oxford/AstraZeneca	22773	Europe
Germany	2021	2021-2	2021-02-11	Pfizer/BioNTech	3823407	Europe
Germany	2021	2021-2	2021-02-12	Johnson&Johnson	5	Europe
Germany	2021	2021-2	2021-02-12	Moderna	96986	Europe
Germany	2021	2021-2	2021-02-12	Oxford/AstraZeneca	37149	Europe
Germany	2021	2021-2	2021-02-12	Pfizer/BioNTech	3956699	Europe
Germany	2021	2021-2	2021-02-13	Johnson&Johnson	6	Europe
Germany	2021	2021-2	2021-02-13	Moderna	100172	Europe
Germany	2021	2021-2	2021-02-13	Oxford/AstraZeneca	49956	Europe
Germany	2021	2021-2	2021-02-13	Pfizer/BioNTech	4048389	Europe
Germany	2021	2021-2	2021-02-14	Johnson&Johnson	7	Europe
Germany	2021	2021-2	2021-02-14	Moderna	102617	Europe
Germany	2021	2021-2	2021-02-14	Oxford/AstraZeneca	57206	Europe
Germany	2021	2021-2	2021-02-14	Pfizer/BioNTech	4103961	Europe
Germany	2021	2021-2	2021-02-15	Johnson&Johnson	8	Europe
Germany	2021	2021-2	2021-02-15	Moderna	107589	Europe
Germany	2021	2021-2	2021-02-15	Oxford/AstraZeneca	72015	Europe
Germany	2021	2021-2	2021-02-15	Pfizer/BioNTech	4211049	Europe
Germany	2021	2021-2	2021-02-16	Johnson&Johnson	9	Europe
Germany	2021	2021-2	2021-02-16	Moderna	113380	Europe
Germany	2021	2021-2	2021-02-16	Oxford/AstraZeneca	95661	Europe
Germany	2021	2021-2	2021-02-16	Pfizer/BioNTech	4318325	Europe
Germany	2021	2021-2	2021-02-17	Johnson&Johnson	10	Europe
Germany	2021	2021-2	2021-02-17	Moderna	121167	Europe
Germany	2021	2021-2	2021-02-17	Oxford/AstraZeneca	115390	Europe
Germany	2021	2021-2	2021-02-17	Pfizer/BioNTech	4440139	Europe
Germany	2021	2021-2	2021-02-18	Johnson&Johnson	11	Europe
Germany	2021	2021-2	2021-02-18	Moderna	129179	Europe
Germany	2021	2021-2	2021-02-18	Oxford/AstraZeneca	139116	Europe
Germany	2021	2021-2	2021-02-18	Pfizer/BioNTech	4551180	Europe
Germany	2021	2021-2	2021-02-19	Johnson&Johnson	12	Europe
Germany	2021	2021-2	2021-02-19	Moderna	139162	Europe
Germany	2021	2021-2	2021-02-19	Oxford/AstraZeneca	164550	Europe
Germany	2021	2021-2	2021-02-19	Pfizer/BioNTech	4670465	Europe
Germany	2021	2021-2	2021-02-20	Johnson&Johnson	13	Europe
Germany	2021	2021-2	2021-02-20	Moderna	143689	Europe
Germany	2021	2021-2	2021-02-20	Oxford/AstraZeneca	186215	Europe
Germany	2021	2021-2	2021-02-20	Pfizer/BioNTech	4757717	Europe
Germany	2021	2021-2	2021-02-21	Johnson&Johnson	14	Europe
Germany	2021	2021-2	2021-02-21	Moderna	146917	Europe
Germany	2021	2021-2	2021-02-21	Oxford/AstraZeneca	201510	Europe
Germany	2021	2021-2	2021-02-21	Pfizer/BioNTech	4825345	Europe
Germany	2021	2021-2	2021-02-22	Johnson&Johnson	15	Europe
Germany	2021	2021-2	2021-02-22	Moderna	156041	Europe
Germany	2021	2021-2	2021-02-22	Oxford/AstraZeneca	226650	Europe
Germany	2021	2021-2	2021-02-22	Pfizer/BioNTech	4951491	Europe
Germany	2021	2021-2	2021-02-23	Johnson&Johnson	16	Europe
Germany	2021	2021-2	2021-02-23	Moderna	163199	Europe
Germany	2021	2021-2	2021-02-23	Oxford/AstraZeneca	254149	Europe
Germany	2021	2021-2	2021-02-23	Pfizer/BioNTech	5084018	Europe
Germany	2021	2021-2	2021-02-24	Johnson&Johnson	17	Europe
Germany	2021	2021-2	2021-02-24	Moderna	170974	Europe
Germany	2021	2021-2	2021-02-24	Oxford/AstraZeneca	289564	Europe
Germany	2021	2021-2	2021-02-24	Pfizer/BioNTech	5216857	Europe
Germany	2021	2021-2	2021-02-25	Johnson&Johnson	17	Europe
Germany	2021	2021-2	2021-02-25	Moderna	177695	Europe
Germany	2021	2021-2	2021-02-25	Oxford/AstraZeneca	341128	Europe
Germany	2021	2021-2	2021-02-25	Pfizer/BioNTech	5348071	Europe
Germany	2021	2021-2	2021-02-26	Johnson&Johnson	17	Europe
Germany	2021	2021-2	2021-02-26	Moderna	186560	Europe
Germany	2021	2021-2	2021-02-26	Oxford/AstraZeneca	401914	Europe
Germany	2021	2021-2	2021-02-26	Pfizer/BioNTech	5488429	Europe
Germany	2021	2021-2	2021-02-27	Johnson&Johnson	17	Europe
Germany	2021	2021-2	2021-02-27	Moderna	190762	Europe
Germany	2021	2021-2	2021-02-27	Oxford/AstraZeneca	453438	Europe
Germany	2021	2021-2	2021-02-27	Pfizer/BioNTech	5581263	Europe
Germany	2021	2021-2	2021-02-28	Johnson&Johnson	17	Europe
Germany	2021	2021-2	2021-02-28	Moderna	194713	Europe
Germany	2021	2021-2	2021-02-28	Oxford/AstraZeneca	495150	Europe
Germany	2021	2021-2	2021-02-28	Pfizer/BioNTech	5643657	Europe
Germany	2021	2021-3	2021-03-01	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-01	Moderna	204126	Europe
Germany	2021	2021-3	2021-03-01	Oxford/AstraZeneca	552964	Europe
Germany	2021	2021-3	2021-03-01	Pfizer/BioNTech	5772316	Europe
Germany	2021	2021-3	2021-03-02	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-02	Moderna	214302	Europe
Germany	2021	2021-3	2021-03-02	Oxford/AstraZeneca	622302	Europe
Germany	2021	2021-3	2021-03-02	Pfizer/BioNTech	5912956	Europe
Germany	2021	2021-3	2021-03-03	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-03	Moderna	228147	Europe
Germany	2021	2021-3	2021-03-03	Oxford/AstraZeneca	695381	Europe
Germany	2021	2021-3	2021-03-03	Pfizer/BioNTech	6069889	Europe
Germany	2021	2021-3	2021-03-04	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-04	Moderna	242363	Europe
Germany	2021	2021-3	2021-03-04	Oxford/AstraZeneca	782495	Europe
Germany	2021	2021-3	2021-03-04	Pfizer/BioNTech	6212325	Europe
Germany	2021	2021-3	2021-03-05	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-05	Moderna	255707	Europe
Germany	2021	2021-3	2021-03-05	Oxford/AstraZeneca	891313	Europe
Germany	2021	2021-3	2021-03-05	Pfizer/BioNTech	6359615	Europe
Germany	2021	2021-3	2021-03-06	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-06	Moderna	264298	Europe
Germany	2021	2021-3	2021-03-06	Oxford/AstraZeneca	974429	Europe
Germany	2021	2021-3	2021-03-06	Pfizer/BioNTech	6470417	Europe
Germany	2021	2021-3	2021-03-07	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-07	Moderna	271029	Europe
Germany	2021	2021-3	2021-03-07	Oxford/AstraZeneca	1035602	Europe
Germany	2021	2021-3	2021-03-07	Pfizer/BioNTech	6552921	Europe
Germany	2021	2021-3	2021-03-08	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-08	Moderna	282038	Europe
Germany	2021	2021-3	2021-03-08	Oxford/AstraZeneca	1128119	Europe
Germany	2021	2021-3	2021-03-08	Pfizer/BioNTech	6688669	Europe
Germany	2021	2021-3	2021-03-09	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-09	Moderna	294895	Europe
Germany	2021	2021-3	2021-03-09	Oxford/AstraZeneca	1225719	Europe
Germany	2021	2021-3	2021-03-09	Pfizer/BioNTech	6828826	Europe
Germany	2021	2021-3	2021-03-10	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-10	Moderna	306358	Europe
Germany	2021	2021-3	2021-03-10	Oxford/AstraZeneca	1340707	Europe
Germany	2021	2021-3	2021-03-10	Pfizer/BioNTech	6986574	Europe
Germany	2021	2021-3	2021-03-11	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-11	Moderna	319585	Europe
Germany	2021	2021-3	2021-03-11	Oxford/AstraZeneca	1460654	Europe
Germany	2021	2021-3	2021-03-11	Pfizer/BioNTech	7135722	Europe
Germany	2021	2021-3	2021-03-12	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-12	Moderna	337159	Europe
Germany	2021	2021-3	2021-03-12	Oxford/AstraZeneca	1615032	Europe
Germany	2021	2021-3	2021-03-12	Pfizer/BioNTech	7288731	Europe
Germany	2021	2021-3	2021-03-13	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-13	Moderna	346908	Europe
Germany	2021	2021-3	2021-03-13	Oxford/AstraZeneca	1737568	Europe
Germany	2021	2021-3	2021-03-13	Pfizer/BioNTech	7403444	Europe
Germany	2021	2021-3	2021-03-14	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-14	Moderna	352057	Europe
Germany	2021	2021-3	2021-03-14	Oxford/AstraZeneca	1814140	Europe
Germany	2021	2021-3	2021-03-14	Pfizer/BioNTech	7492971	Europe
Germany	2021	2021-3	2021-03-15	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-15	Moderna	364478	Europe
Germany	2021	2021-3	2021-03-15	Oxford/AstraZeneca	1897978	Europe
Germany	2021	2021-3	2021-03-15	Pfizer/BioNTech	7645425	Europe
Germany	2021	2021-3	2021-03-16	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-16	Moderna	375603	Europe
Germany	2021	2021-3	2021-03-16	Oxford/AstraZeneca	1899907	Europe
Germany	2021	2021-3	2021-03-16	Pfizer/BioNTech	7811564	Europe
Germany	2021	2021-3	2021-03-17	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-17	Moderna	393638	Europe
Germany	2021	2021-3	2021-03-17	Oxford/AstraZeneca	1901329	Europe
Germany	2021	2021-3	2021-03-17	Pfizer/BioNTech	7997418	Europe
Germany	2021	2021-3	2021-03-18	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-18	Moderna	411866	Europe
Germany	2021	2021-3	2021-03-18	Oxford/AstraZeneca	1902905	Europe
Germany	2021	2021-3	2021-03-18	Pfizer/BioNTech	8172338	Europe
Germany	2021	2021-3	2021-03-19	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-19	Moderna	432539	Europe
Germany	2021	2021-3	2021-03-19	Oxford/AstraZeneca	1941643	Europe
Germany	2021	2021-3	2021-03-19	Pfizer/BioNTech	8356993	Europe
Germany	2021	2021-3	2021-03-20	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-20	Moderna	447864	Europe
Germany	2021	2021-3	2021-03-20	Oxford/AstraZeneca	2010133	Europe
Germany	2021	2021-3	2021-03-20	Pfizer/BioNTech	8493537	Europe
Germany	2021	2021-3	2021-03-21	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-21	Moderna	457083	Europe
Germany	2021	2021-3	2021-03-21	Oxford/AstraZeneca	2062387	Europe
Germany	2021	2021-3	2021-03-21	Pfizer/BioNTech	8598179	Europe
Germany	2021	2021-3	2021-03-22	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-22	Moderna	480764	Europe
Germany	2021	2021-3	2021-03-22	Oxford/AstraZeneca	2139561	Europe
Germany	2021	2021-3	2021-03-22	Pfizer/BioNTech	8763934	Europe
Germany	2021	2021-3	2021-03-23	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-23	Moderna	501047	Europe
Germany	2021	2021-3	2021-03-23	Oxford/AstraZeneca	2237291	Europe
Germany	2021	2021-3	2021-03-23	Pfizer/BioNTech	8944290	Europe
Germany	2021	2021-3	2021-03-24	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-24	Moderna	534320	Europe
Germany	2021	2021-3	2021-03-24	Oxford/AstraZeneca	2341100	Europe
Germany	2021	2021-3	2021-03-24	Pfizer/BioNTech	9141559	Europe
Germany	2021	2021-3	2021-03-25	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-25	Moderna	561698	Europe
Germany	2021	2021-3	2021-03-25	Oxford/AstraZeneca	2463084	Europe
Germany	2021	2021-3	2021-03-25	Pfizer/BioNTech	9330051	Europe
Germany	2021	2021-3	2021-03-26	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-26	Moderna	598207	Europe
Germany	2021	2021-3	2021-03-26	Oxford/AstraZeneca	2600017	Europe
Germany	2021	2021-3	2021-03-26	Pfizer/BioNTech	9531942	Europe
Germany	2021	2021-3	2021-03-27	Johnson&Johnson	17	Europe
Germany	2021	2021-3	2021-03-27	Moderna	625606	Europe
Germany	2021	2021-3	2021-03-27	Oxford/AstraZeneca	2707491	Europe
Germany	2021	2021-3	2021-03-27	Pfizer/BioNTech	9683929	Europe
Germany	2021	2021-3	2021-03-28	Johnson&Johnson	19	Europe
Germany	2021	2021-3	2021-03-28	Moderna	644127	Europe
Germany	2021	2021-3	2021-03-28	Oxford/AstraZeneca	2768157	Europe
Germany	2021	2021-3	2021-03-28	Pfizer/BioNTech	9801687	Europe
Germany	2021	2021-3	2021-03-29	Johnson&Johnson	19	Europe
Germany	2021	2021-3	2021-03-29	Moderna	670133	Europe
Germany	2021	2021-3	2021-03-29	Oxford/AstraZeneca	2863203	Europe
Germany	2021	2021-3	2021-03-29	Pfizer/BioNTech	9989571	Europe
Germany	2021	2021-3	2021-03-30	Johnson&Johnson	19	Europe
Germany	2021	2021-3	2021-03-30	Moderna	696514	Europe
Germany	2021	2021-3	2021-03-30	Oxford/AstraZeneca	2949489	Europe
Germany	2021	2021-3	2021-03-30	Pfizer/BioNTech	10205571	Europe
Germany	2021	2021-3	2021-03-31	Johnson&Johnson	19	Europe
Germany	2021	2021-3	2021-03-31	Moderna	734888	Europe
Germany	2021	2021-3	2021-03-31	Oxford/AstraZeneca	3003207	Europe
Germany	2021	2021-3	2021-03-31	Pfizer/BioNTech	10455197	Europe
Germany	2021	2021-4	2021-04-01	Johnson&Johnson	19	Europe
Germany	2021	2021-4	2021-04-01	Moderna	768186	Europe
Germany	2021	2021-4	2021-04-01	Oxford/AstraZeneca	3058568	Europe
Germany	2021	2021-4	2021-04-01	Pfizer/BioNTech	10691458	Europe
Germany	2021	2021-4	2021-04-02	Johnson&Johnson	19	Europe
Germany	2021	2021-4	2021-04-02	Moderna	784956	Europe
Germany	2021	2021-4	2021-04-02	Oxford/AstraZeneca	3090463	Europe
Germany	2021	2021-4	2021-04-02	Pfizer/BioNTech	10873132	Europe
Germany	2021	2021-4	2021-04-03	Johnson&Johnson	19	Europe
Germany	2021	2021-4	2021-04-03	Moderna	802159	Europe
Germany	2021	2021-4	2021-04-03	Oxford/AstraZeneca	3131682	Europe
Germany	2021	2021-4	2021-04-03	Pfizer/BioNTech	11046844	Europe
Germany	2021	2021-4	2021-04-04	Johnson&Johnson	19	Europe
Germany	2021	2021-4	2021-04-04	Moderna	813290	Europe
Germany	2021	2021-4	2021-04-04	Oxford/AstraZeneca	3181310	Europe
Germany	2021	2021-4	2021-04-04	Pfizer/BioNTech	11182292	Europe
Germany	2021	2021-4	2021-04-05	Johnson&Johnson	19	Europe
Germany	2021	2021-4	2021-04-05	Moderna	831217	Europe
Germany	2021	2021-4	2021-04-05	Oxford/AstraZeneca	3244696	Europe
Germany	2021	2021-4	2021-04-05	Pfizer/BioNTech	11350727	Europe
Germany	2021	2021-4	2021-04-06	Johnson&Johnson	19	Europe
Germany	2021	2021-4	2021-04-06	Moderna	864890	Europe
Germany	2021	2021-4	2021-04-06	Oxford/AstraZeneca	3331888	Europe
Germany	2021	2021-4	2021-04-06	Pfizer/BioNTech	11609051	Europe
Germany	2021	2021-4	2021-04-07	Johnson&Johnson	19	Europe
Germany	2021	2021-4	2021-04-07	Moderna	901205	Europe
Germany	2021	2021-4	2021-04-07	Oxford/AstraZeneca	3431581	Europe
Germany	2021	2021-4	2021-04-07	Pfizer/BioNTech	12151763	Europe
Germany	2021	2021-4	2021-04-08	Johnson&Johnson	19	Europe
Germany	2021	2021-4	2021-04-08	Moderna	936664	Europe
Germany	2021	2021-4	2021-04-08	Oxford/AstraZeneca	3555742	Europe
Germany	2021	2021-4	2021-04-08	Pfizer/BioNTech	12725602	Europe
Germany	2021	2021-4	2021-04-09	Johnson&Johnson	19	Europe
Germany	2021	2021-4	2021-04-09	Moderna	972759	Europe
Germany	2021	2021-4	2021-04-09	Oxford/AstraZeneca	3656263	Europe
Germany	2021	2021-4	2021-04-09	Pfizer/BioNTech	13213745	Europe
Germany	2021	2021-4	2021-04-10	Johnson&Johnson	19	Europe
Germany	2021	2021-4	2021-04-10	Moderna	995923	Europe
Germany	2021	2021-4	2021-04-10	Oxford/AstraZeneca	3755777	Europe
Germany	2021	2021-4	2021-04-10	Pfizer/BioNTech	13460298	Europe
Germany	2021	2021-4	2021-04-11	Johnson&Johnson	19	Europe
Germany	2021	2021-4	2021-04-11	Moderna	1013980	Europe
Germany	2021	2021-4	2021-04-11	Oxford/AstraZeneca	3830510	Europe
Germany	2021	2021-4	2021-04-11	Pfizer/BioNTech	13628319	Europe
Germany	2021	2021-4	2021-04-12	Johnson&Johnson	19	Europe
Germany	2021	2021-4	2021-04-12	Moderna	1043009	Europe
Germany	2021	2021-4	2021-04-12	Oxford/AstraZeneca	3938504	Europe
Germany	2021	2021-4	2021-04-12	Pfizer/BioNTech	13907875	Europe
Germany	2021	2021-4	2021-04-13	Johnson&Johnson	19	Europe
Germany	2021	2021-4	2021-04-13	Moderna	1069866	Europe
Germany	2021	2021-4	2021-04-13	Oxford/AstraZeneca	4054053	Europe
Germany	2021	2021-4	2021-04-13	Pfizer/BioNTech	14337605	Europe
Germany	2021	2021-4	2021-04-14	Johnson&Johnson	19	Europe
Germany	2021	2021-4	2021-04-14	Moderna	1103927	Europe
Germany	2021	2021-4	2021-04-14	Oxford/AstraZeneca	4177466	Europe
Germany	2021	2021-4	2021-04-14	Pfizer/BioNTech	14955538	Europe
Germany	2021	2021-4	2021-04-15	Johnson&Johnson	19	Europe
Germany	2021	2021-4	2021-04-15	Moderna	1140588	Europe
Germany	2021	2021-4	2021-04-15	Oxford/AstraZeneca	4288037	Europe
Germany	2021	2021-4	2021-04-15	Pfizer/BioNTech	15489251	Europe
Germany	2021	2021-4	2021-04-16	Johnson&Johnson	19	Europe
Germany	2021	2021-4	2021-04-16	Moderna	1173067	Europe
Germany	2021	2021-4	2021-04-16	Oxford/AstraZeneca	4413217	Europe
Germany	2021	2021-4	2021-04-16	Pfizer/BioNTech	15927069	Europe
Germany	2021	2021-4	2021-04-17	Johnson&Johnson	19	Europe
Germany	2021	2021-4	2021-04-17	Moderna	1195258	Europe
Germany	2021	2021-4	2021-04-17	Oxford/AstraZeneca	4529845	Europe
Germany	2021	2021-4	2021-04-17	Pfizer/BioNTech	16151700	Europe
Germany	2021	2021-4	2021-04-18	Johnson&Johnson	19	Europe
Germany	2021	2021-4	2021-04-18	Moderna	1209672	Europe
Germany	2021	2021-4	2021-04-18	Oxford/AstraZeneca	4610233	Europe
Germany	2021	2021-4	2021-04-18	Pfizer/BioNTech	16323600	Europe
Germany	2021	2021-4	2021-04-19	Johnson&Johnson	20	Europe
Germany	2021	2021-4	2021-04-19	Moderna	1241680	Europe
Germany	2021	2021-4	2021-04-19	Oxford/AstraZeneca	4687876	Europe
Germany	2021	2021-4	2021-04-19	Pfizer/BioNTech	16614211	Europe
Germany	2021	2021-4	2021-04-20	Johnson&Johnson	20	Europe
Germany	2021	2021-4	2021-04-20	Moderna	1279968	Europe
Germany	2021	2021-4	2021-04-20	Oxford/AstraZeneca	4827144	Europe
Germany	2021	2021-4	2021-04-20	Pfizer/BioNTech	16992993	Europe
Germany	2021	2021-4	2021-04-21	Johnson&Johnson	20	Europe
Germany	2021	2021-4	2021-04-21	Moderna	1320496	Europe
Germany	2021	2021-4	2021-04-21	Oxford/AstraZeneca	5051782	Europe
Germany	2021	2021-4	2021-04-21	Pfizer/BioNTech	17443255	Europe
Germany	2021	2021-4	2021-04-22	Johnson&Johnson	20	Europe
Germany	2021	2021-4	2021-04-22	Moderna	1362403	Europe
Germany	2021	2021-4	2021-04-22	Oxford/AstraZeneca	5264487	Europe
Germany	2021	2021-4	2021-04-22	Pfizer/BioNTech	17824306	Europe
Germany	2021	2021-4	2021-04-23	Johnson&Johnson	29	Europe
Germany	2021	2021-4	2021-04-23	Moderna	1405904	Europe
Germany	2021	2021-4	2021-04-23	Oxford/AstraZeneca	5422792	Europe
